time,odd,even,agg
0.0793,327.33795033278193,327.77537924819256,327.77537924819256
0.0794,342.82873951608957,326.08613978334563,326.08613978334563
0.0795,354.3109671350931,324.4970327062152,324.4970327062152
0.0796,362.04401943715806,323.00793577343694,323.00793577343694
0.0797,365.97126787284304,321.6222813405762,321.6222813405762
0.0798,366.55272972673225,320.34357037518487,320.34357037518487
0.0799,364.1661369297717,319.1712568573165,319.1712568573165
0.08,359.20041543937236,318.0907062118521,359.20041543937236
0.0801,352.20723645701173,317.0669510207443,352.20723645701173
0.0802,343.67564039163835,316.04146547732915,343.67564039163835
0.0803,334.2588909204162,314.94020053836084,334.2588909204162
0.0804,324.6828379440023,313.6738302979957,324.6828379440023
0.0805,315.5370459365021,312.15107669667805,315.5370459365021
0.0806,307.3650627034075,310.28456318011774,307.3650627034075
0.0807,300.4205827525139,307.99665458674747,300.4205827525139
0.0808,294.94560021701096,305.22397528798024,294.94560021701096
0.0809,291.11496077934675,301.9281539747399,291.11496077934675
0.081,288.7905189655913,298.0941930996284,288.7905189655913
0.0811,287.51568734317976,293.73902317249446,287.51568734317976
0.0812,286.94785057862106,288.91384933955,286.94785057862106
0.0813,286.8080616231659,283.7052593894558,286.8080616231659
0.0814,286.7803581007924,278.23817643534926,286.7803581007924
0.0815,286.948419908808,272.6710998756159,286.948419908808
0.0816,287.2211355956562,267.192657061335,287.2211355956562
0.0817,287.58592876013455,262.01408820459136,287.58592876013455
0.0818,287.9159520672895,257.36135558678427,287.9159520672895
0.0819,288.3141959628516,253.4579337180626,288.3141959628516
0.082,288.8683822718829,250.5130506357654,288.8683822718829
0.0821,289.5861446445727,248.700805048808,289.5861446445727
0.0822,290.19731326618455,248.14164979398114,290.19731326618455
0.0823,291.06685523411585,248.89066745104563,291.06685523411585
0.0824,291.75390311899605,250.92370758397243,291.75390311899605
0.0825,292.384567310865,254.1402550605487,292.384567310865
0.0826,293.1389195550339,258.3760175365919,293.1389195550339
0.0827,293.8553881175595,263.4206649281844,293.8553881175595
0.0828,294.52220614601305,269.0265011831725,294.52220614601305
0.0829,295.187275951285,274.9289564916313,295.187275951285
0.083,295.86105678015167,280.8620766276635,295.86105678015167
0.0831,296.49689138990493,286.57087973542286,296.49689138990493
0.0832,297.1334123304625,291.8187171094257,297.1334123304625
0.0833,297.7512665686593,296.3929216387858,297.7512665686593
0.0834,298.3256800404794,300.1072906282275,298.3256800404794
0.0835,298.8479092353174,302.801846363679,298.8479092353174
0.0836,299.2235312441019,304.3525844858521,299.2235312441019
0.0837,299.74577888550704,304.67004009180914,299.74577888550704
0.0838,300.1292151319438,303.70587159859775,300.1292151319438
0.0839,300.6105860593708,301.4453421786572,300.6105860593708
0.084,301.30400688531057,297.9190041100465,301.30400688531057
0.0841,301.97662683670296,293.20311024073794,301.97662683670296
0.0842,302.55668283849616,287.4190270388507,302.55668283849616
0.0843,303.16276085636304,280.7366504368174,303.16276085636304
0.0844,303.7868274619646,273.3742808708357,303.7868274619646
0.0845,304.4921199621942,265.5976350892183,304.4921199621942
0.0846,305.2282637776883,257.71897459654673,305.2282637776883
0.0847,305.9688703222731,250.08709472244075,305.9688703222731
0.0848,306.7837431205459,243.07474349724083,306.7837431205459
0.0849,307.7860575206045,237.0598629674214,307.7860575206045
0.085,308.63450821206106,232.39622711163514,308.63450821206106
0.0851,309.42716881803824,229.3750640471844,309.42716881803824
0.0852,310.2186846794532,228.19637006682115,310.2186846794532
0.0853,311.02705187583496,228.93934152871975,311.02705187583496
0.0854,310.28976917939315,231.54927972731033,310.28976917939315
0.0855,315.91102088400237,235.84195930613976,315.91102088400237
0.0856,316.78284040435835,241.53281836415744,316.78284040435835
0.0857,311.36658551246916,248.2749235801422,311.36658551246916
0.0858,312.1157427157684,255.69040673864598,312.1157427157684
0.0859,306.6219034791256,263.4047621816938,306.6219034791256
0.086,307.00916505213314,271.06608547649387,307.00916505213314
0.0861,307.5490895784351,278.3600019261814,307.5490895784351
0.0862,308.44905175751126,285.018330212366,308.44905175751126
0.0863,308.9175547900413,290.8231939978797,308.9175547900413
0.0864,308.9238438973153,295.60610570747997,308.9238438973153
0.0865,308.6373889878489,299.24976063413885,308.6373889878489
0.0866,308.7385892624223,301.68509222650033,308.7385892624223
0.0867,309.11099938386917,302.89011140328336,309.11099938386917
0.0868,309.6836948537617,302.88871524655207,309.6836948537617
0.0869,310.3591020246775,301.74406872514703,310.3591020246775
0.087,310.91319019890886,299.55975005333784,310.91319019890886
0.0871,311.4158389110774,296.4627858389793,311.4158389110774
0.0872,311.85940998710925,292.6081362999658,311.85940998710925
0.0873,311.7440844386535,288.1742335357743,311.7440844386535
0.0874,311.66391684885855,283.35952747148764,311.66391684885855
0.0875,311.64898493259074,278.37379705909876,311.64898493259074
0.0876,311.63657332007466,273.4288520002249,311.63657332007466
0.0877,311.54732252383604,268.7288184237465,311.54732252383604
0.0878,311.57358330617876,264.45875166832906,311.57358330617876
