freq,power
6.158842137678116,8.498744690563764e-8
6.178838378384864,1.094460420436158e-7
6.198834619091611,1.1904224277600502e-7
6.2188308597983575,9.08713475926602e-8
6.238827100505104,1.0951213890643737e-7
6.258823341211852,3.059057127396442e-8
6.278819581918599,2.5160437305136517e-8
6.298815822625346,2.292560894128296e-8
6.318812063332093,9.778670548609178e-9
6.3388083040388405,8.4942148538331e-9
6.358804544745587,2.3280530753047277e-9
6.378800785452334,1.917020299500288e-8
6.398797026159082,5.126342947630809e-8
6.418793266865829,5.071515873272793e-8
6.438789507572576,7.410725681537363e-8
6.458785748279323,9.777647764161075e-8
6.4787819889860705,5.533361153922924e-8
6.498778229692817,8.849896090832905e-8
6.518774470399564,1.4063606374276667e-7
6.538770711106312,1.0596231417057157e-7
6.558766951813059,6.455234371828298e-8
6.578763192519806,1.0592315767673736e-7
6.598759433226553,2.2456569719885403e-8
6.6187556739333,3.474178291793587e-9
6.638751914640047,6.9857291115018e-8
6.658748155346794,3.166739321866234e-8
6.678744396053542,1.1412162645822704e-7
6.698740636760289,1.078450732474168e-7
6.718736877467036,1.350707936794795e-7
6.738733118173783,2.669784945878718e-7
6.75872935888053,2.2020969463268463e-7
6.778725599587277,3.073177632143972e-7
6.798721840294024,2.1781056362824732e-7
6.818718081000771,2.7312342071687746e-7
6.838714321707519,3.4825237133504e-7
6.858710562414266,3.286044461579686e-7
6.878706803121013,3.6377718935326786e-7
6.89870304382776,4.900058016620633e-7
6.918699284534507,5.077513940658231e-7
6.938695525241254,1.0146032403316434e-6
6.958691765948001,2.6360663846170547e-6
6.978688006654749,1.0586182966925299e-5
6.998684247361496,0.0007450105265678968
7.0186804880682425,4.8108973344652356e-5
7.03867672877499,8.684797468161034e-6
7.058672969481737,3.2364804004835795e-6
7.078669210188484,2.151852039170795e-6
7.098665450895231,1.0562698782672187e-6
7.118661691601979,8.433040336293083e-7
7.138657932308726,7.250145758357372e-7
7.1586541730154725,5.214896745431862e-7
7.17865041372222,2.92130186725668e-7
7.198646654428967,2.5616898635665833e-7
7.218642895135714,2.0254692893668315e-7
7.238639135842461,7.755757073658054e-8
7.258635376549209,8.169756542423962e-8
7.2786316172559555,1.0325786193826571e-7
7.298627857962702,5.6029499544217036e-8
7.318624098669449,1.1542646440620908e-7
7.338620339376197,1.5091216037008187e-7
7.358616580082944,5.2111681138366417e-8
7.378612820789691,1.2281058527769835e-7
7.398609061496439,1.367896156581816e-7
7.4186053022031855,1.5482553856823073e-7
7.438601542909932,7.594826586942149e-8
7.458597783616679,4.5515604376819516e-8
7.478594024323427,8.428397264172445e-8
7.498590265030174,9.626907737458416e-8
7.518586505736921,4.569509070790458e-8
7.5385827464436685,4.7611846127740755e-8
7.558578987150415,4.3655363241727403e-8
7.578575227857162,7.032367774250651e-8
7.598571468563909,3.4088748781396504e-8
7.618567709270657,1.6928140471067176e-7
7.638563949977404,6.5624081154019e-8
7.658560190684151,9.033743922467006e-8
7.6785564313908985,8.754680769985839e-8
7.698552672097645,6.614425688600345e-8
7.718548912804392,1.4753775466177865e-7
7.738545153511139,1.439399835287484e-7
7.758541394217887,1.7937660404802468e-7
7.778537634924634,1.3053449407188312e-7
7.798533875631381,1.0670171532967861e-7
7.8185301163381276,1.6122204652320388e-7
7.838526357044875,2.178329594676828e-7
7.858522597751622,1.6871727200681228e-7
7.878518838458369,2.3072192151373202e-7
7.898515079165117,2.8611148307206487e-7
7.918511319871864,4.463224428269941e-7
7.938507560578611,1.0375819608574324e-6
7.9585038012853575,1.7390578353235063e-6
7.978500041992105,6.488733148766084e-6
7.998496282698852,0.0004009035629098281
8.0184925234056,4.20858914214282e-5
8.038488764112346,3.3196435538410676e-6
8.058485004819094,8.00901211324934e-7
8.078481245525841,2.893794576254689e-7
8.098477486232587,1.580976797662052e-7
8.118473726939335,1.2827217306861183e-7
8.138469967646081,7.746177590436915e-8
8.158466208352829,2.050839251997911e-8
8.178462449059577,2.4665242273246897e-8
8.198458689766323,5.204705477983261e-8
8.21845493047307,5.627819555331342e-8
8.238451171179818,8.695047698832603e-9
8.258447411886564,5.6253508554670556e-8
8.278443652593312,2.169739626078873e-8
8.29843989330006,3.798251455840875e-9
8.318436134006806,1.9709857248288233e-8
8.338432374713554,4.3890566112078385e-9
8.358428615420301,7.087795026286199e-9
8.378424856127047,1.1074108515809063e-8
8.398421096833795,3.412932800866575e-9
8.418417337540541,7.883011044585578e-9
8.438413578247289,5.165002109015808e-10
8.458409818954037,2.3568905771145316e-9
8.478406059660783,1.4543414655803712e-9
8.49840230036753,2.4323530088631846e-8
8.518398541074278,9.479698838784806e-9
8.538394781781024,1.4436737568241775e-8
8.558391022487772,2.3366257324717938e-9
8.57838726319452,7.58145691497661e-9
8.598383503901266,6.277613227219152e-10
8.618379744608013,1.5406889101823122e-8
8.63837598531476,2.935410497392805e-9
8.658372226021507,1.9461934120041203e-8
8.678368466728255,9.006462707410086e-9
8.698364707435001,4.290334574106311e-9
8.718360948141749,1.7847477395578819e-10
8.738357188848497,2.1674248845142524e-8
8.758353429555243,2.595492942342011e-9
8.77834967026199,6.619844982931666e-9
8.798345910968738,6.925482845063986e-10
8.818342151675484,1.3109886058960276e-8
8.838338392382232,1.544620657690601e-8
8.85833463308898,1.597496490964979e-8
8.878330873795726,8.917660777551625e-9
8.898327114502473,5.6106835111959635e-8
8.91832335520922,4.5861657506950507e-8
8.938319595915967,6.968067187776675e-8
8.958315836622715,1.3937637371789922e-7
8.978312077329461,1.0671738049688636e-6
8.998308318036209,9.11119915060052e-5
9.018304558742956,8.797205333140597e-6
9.038300799449702,6.695954567416688e-7
9.05829704015645,2.6117072057578374e-7
9.078293280863198,9.271050682430837e-8
9.098289521569944,1.5941284066721955e-7
9.118285762276692,4.918855031477405e-8
9.138282002983438,4.555878655594792e-8
9.158278243690186,6.724081450566776e-8
9.178274484396933,1.4613083606501698e-8
9.19827072510368,2.195040367972224e-8
9.218266965810427,2.0539517091060498e-8
9.238263206517175,1.8424986978652563e-8
9.25825944722392,1.3958996714375596e-9
9.278255687930669,2.4951603488979408e-8
9.298251928637416,1.4273779930677325e-8
9.318248169344162,2.9338487559507224e-8
9.33824441005091,1.221717129879265e-8
9.358240650757658,2.619713887051943e-8
9.378236891464404,6.659028863847353e-9
9.398233132171152,1.2035434336748739e-8
9.418229372877898,2.188261018678933e-8
9.438225613584645,2.295130077587675e-8
9.458221854291393,2.976093850477018e-9
9.47821809499814,4.1604290157793403e-8
9.498214335704887,6.370584099845017e-8
9.518210576411635,6.545267400142277e-9
9.53820681711838,5.780276380052073e-10
9.558203057825128,5.149970975550996e-9
9.578199298531876,2.9725611532775898e-8
9.598195539238622,2.5814868898124475e-9
9.61819177994537,5.318596749695912e-9
9.638188020652116,3.6384602263447197e-9
9.658184261358864,8.230439519686976e-9
9.678180502065612,7.686308446506414e-9
9.698176742772358,3.824740423788627e-9
9.718172983479105,2.5272552059585486e-8
9.738169224185853,3.6688942925552076e-10
9.758165464892599,4.513175658087628e-8
9.778161705599347,1.4348827873789627e-8
9.798157946306095,6.089680147514049e-9
9.81815418701284,2.647768726058346e-8
9.838150427719588,6.786925554004359e-8
9.858146668426336,2.0995731256404167e-8
9.878142909133082,1.1202076643790245e-7
9.89813914983983,7.203929613986601e-8
9.918135390546576,2.1616748902100086e-7
9.938131631253324,2.0061476385801967e-7
9.958127871960071,4.2012108175889243e-7
9.978124112666817,1.857325958397567e-6
9.998120353373565,6.94819170628167e-5
10.018116594080313,4.667259591353339e-6
10.038112834787059,3.24303993750866e-7
10.058109075493807,2.42182018433676e-7
10.078105316200554,1.0482839097111003e-7
10.0981015569073,8.92513669196061e-8
10.118097797614048,4.597541426701728e-8
10.138094038320794,6.274259043621549e-8
10.158090279027542,2.11858748852954e-8
10.17808651973429,8.020657484771199e-9
10.198082760441036,4.159481394802109e-8
10.218079001147784,3.259539157352481e-8
10.238075241854531,3.0755907751268113e-9
10.258071482561279,2.712168880268945e-9
10.278067723268025,2.404648434788882e-9
